4.369694512,6.15978E-08,0.017407756,0.00199187
0.002341631,2.89667e-07,0.00095615,0.151515151
0.165053723,8.91643e-05,0.035942708,0.10560889
1.250602846,0.010784235,0.000462782,1.65486e-06
0.257455559,6.95252e-12,0.04992442,0.096957356
1.552495519,5.98978e-11,0.001184894,0.00038161
0.921846469,2.24453e-08,0.00140581,0.00076247
1.688556584,0.007560143,0.012033473,0.001431977
0.810503396,0.000351161,0.003284977,0.00149401
0.07833727,0.000617323,0.00044628,2.68842e-05
0.708180847,1.51475e-07,0.010237146,0.007227475
0.640668235,0.007351663,0.016674476,0.00304603
1.874924864,3.92467e-05,0.004762317,0.001258838
0.270730441,0.000121662,0.016536515,0.028880653
1.791273264,0.005635886,0.023209162,0.004730049
0.273550716,5.23576e-09,0.083494722,0.152612805
1.241225413,1.49568e-05,0.000773703,0.000301961
2.236314741,1.17241e-08,0.000319502,7.14327e-05
1.435364741,5.53271e-11,0.001793495,0.000624752
1.764887189,4.93986e-08,0.008896513,0.002520404
0.050498111,0.045261507,0.006272602,7.24411e-05
0.307425564,0.000697804,0.014990778,0.017063934
0.66546728,2.60193e-09,0.000573616,0.000430981
0.485058996,0.002048589,0.044368762,0.037030989
2.741858052,1.13526e-07,0.005397048,0.00098418
0.830666282,0.094485826,0.000670604,3.96628e-07
3.04895223,0.001869966,0.009432867,0.001345748
0.910975705,0.132864627,0.001265916,1.00512e-06
0.761428704,2.66262e-07,0.016748685,0.010997738
2.539580802,4.77009e-10,0.001155789,0.000227555
0.057272988,0.000875548,0.001984746,0.000374823
2.848173147,0.002240806,0.000972802,3.43282e-05
3.672583085,0.009420149,0.009459247,0.000655516
1.035188778,2.54716e-07,0.006679823,0.003226141
0.420828925,0.001832391,0.003104408,0.000434618
0.334144592,0.094299193,0.087230242,0.006713584
0.72160264,1.06547e-08,0.001082203,0.000749841
0.78905381,0.568237417,0.070308004,0.000724819
1.555933749,1.43712e-08,0.002779445,0.00089317
3.706123751,0.57210171,0.09812493,0.001393149
0.011209102,9.65821e-07,0.012987237,0.571629627
0.800366098,1.72871e-08,0.029821323,0.018629775
0.291890596,0.178576961,0.039345132,0.000722346
1.489655875,2.65355e-08,0.003396973,0.001140175
4.482759378,2.52137e-10,0.053907746,0.006012786
0.366199348,0.009374475,0.094702693,0.065959025
0.244396489,0.163097174,0.058183801,0.001729504
0.477715992,3.1326e-11,0.001050608,0.001099615
0.002139901,0.000368817,0.002830826,0.001810638
0.412423371,1.59963e-08,0.028563815,0.034629145
2.992661323,8.60845e-10,0.006524735,0.001090123
3.963299883,4.13017e-08,0.046403839,0.00585419
3.89864579,2.44671e-08,0.000623705,7.99883e-05
2.463853966,0.000565835,0.004882518,0.00089762
3.919683055,3.33473e-06,0.091591155,0.011683273
0.278141534,0.011081197,0.001299882,1.27067e-05
0.745426952,1.40547e-07,0.016604178,0.011137108
1.416869501,2.65415e-06,0.013257109,0.004676988
1.705821356,1.51072e-10,0.054203638,0.015887841
0.04326807,4.11137e-07,0.000488643,0.005427078
0.886295028,0.000841122,0.000545485,2.93188e-05
0.495589393,4.63459e-06,0.017522437,0.017659512
4.588290084,9.50869e-06,0.000366877,3.9528e-05
2.061617894,1.36317e-07,0.00201955,0.000489765
1.306882593,1.68305e-05,0.005743317,0.00218748
0.990140298,9.12403e-05,0.000633832,0.000227665
3.60240983,6.20292e-10,0.008453781,0.001173351
1.438043756,4.57566e-05,0.006675856,0.002299033
1.788571712,0.135744072,0.030300057,0.000562126
0.647726259,2.79684e-09,0.027374549,0.021131257
0.85056686,0.000211317,0.000685878,0.000165542
0.341091194,9.36175e-09,0.010714952,0.015706792
0.365259778,5.66617e-07,0.013537275,0.018526777
3.325783098,1.25505e-06,0.001183762,0.000177854
0.87855054,1.77328e-09,0.013127601,0.007471168
0.499247806,1.00178e-07,0.000310237,0.000310302
0.105342943,0.004199327,0.002667137,0.000141155
1.697045951,1.72208e-05,0.056364575,0.016600694
0.72197649,1.06886e-11,0.008963718,0.006207763
1.723068087,0.102292616,0.030453339,0.000752224
0.288747314,9.4527e-07,0.054633198,0.094592483
0.505365583,7.78274e-06,0.000509255,0.000473375
2.778415892,5.52881e-07,0.008652429,0.001557008
3.515215865,8.18269e-08,0.019893628,0.002829639
0.066205577,0.00126339,0.052006211,0.159609865
0.870243429,3.67218e-07,0.022902015,0.013157911
0.971994271,1.10628e-08,0.001171451,0.00060259
0.307641735,1.27341e-08,0.027893142,0.045333673
1.501267591,0.094744356,0.063279561,0.003464385
0.996247798,7.51831e-09,0.019200599,0.00963645
1.681855775,1.40843e-08,4.47777e-06,1.32622e-06
1.267255379,3.95067e-09,0.002468453,0.000973934
1.646041203,9.54641e-08,0.006205214,0.001884855
3.793108664,8.95363e-10,2.5255e-06,3.32844e-07
3.601216271,0.001484044,0.091952411,0.012652423
0.683647823,7.68259e-10,0.000540859,0.000395567
2.932853246,0.029161247,0.007091444,0.000142505
0.731712086,0.396522071,0.010085306,2.1376e-05
2.815781503,2.01901e-10,0.001301931,0.000231185
1.711057089,0.002282199,0.034687109,0.009356648
0.030680642,2.9434e-11,0.083076609,1.3538929
1.598327202,0.018577694,0.08560197,0.019540436
0.757880484,1.32328e-07,0.006251721,0.004124246
0.728676861,0.004507994,0.000862821,1.37574e-05
0.999824307,4.37371e-11,0.045955814,0.022981945
1.648269913,1.24966e-06,0.05752494,0.017449637
0.552593302,1.17923e-05,0.001165243,0.001015723
0.945519152,0.001347908,0.098068645,0.050351966
0.758106996,4.07712e-10,0.013858556,0.009140237
3.190894596,0.115937118,0.052849452,0.001940195
0.509017846,1.07503e-08,0.060760512,0.059684027
0.721607127,0.069858373,0.000949868,1.07628e-06
2.935929101,1.59676e-10,0.000559008,9.52012e-05
0.477256916,1.35236e-10,0.013963792,0.014629219
0.380202927,3.30867e-09,0.086865628,0.114235853
1.500690393,1.31057e-07,0.006792971,0.002263224
1.805062953,7.76825e-12,0.008772171,0.002429879
1.253219866,0.084888488,0.009016466,7.97837e-05
0.817048965,0.001441577,0.031497595,0.017115776
0.388687784,8.78704e-05,0.036871899,0.046849633
0.117894338,1.0481e-09,0.0008928,0.003786367
0.255803966,1.12685e-08,0.00052701,0.001029933
3.626038861,1.17736e-07,0.000737598,0.0001017
2.726015331,1.10828e-09,0.006258937,0.001148001
1.972566295,0.000621694,0.003539581,0.000737449
1.394353243,2.50995e-08,0.013106806,0.004699946
3.830664738,8.68002e-11,0.032421647,0.004231857
2.185453939,0.014101734,0.000477406,1.34674e-06
1.701528098,7.53195e-09,0.037900944,0.011137323
0.984531603,2.2343e-05,0.000621919,0.000292795
0.459388937,1.18204e-06,0.026743235,0.029101799
1.291159623,1.01414e-08,0.077869675,0.030154931
0.20480858,4.15487e-05,0.001733319,0.003242692
1.438452229,1.20907e-07,0.075135199,0.026116624
1.993624958,0.047924821,0.012705963,0.000279422
2.165690605,1.04839e-07,0.01254419,0.002896095
0.897285367,0.003999278,0.000248961,1.29145e-06
2.471765246,1.52108e-06,0.001597,0.000322799
0.968726108,6.24255e-05,0.059761463,0.030778866
1.726115151,1.21081e-07,0.003418213,0.000990106
0.392924645,1.84158e-10,0.040938464,0.052094548
1.438994192,5.20563e-11,0.003776824,0.001312314
0.874115095,0.008428813,0.000900896,8.02304e-06
1.830717895,0.002036248,0.028004747,0.007041011
0.029268311,1.4285e-10,0.000145285,0.002481788
0.680742119,1.15701e-06,0.064239481,0.047180922
2.688784524,5.23474e-09,4.77084e-05,8.87101e-06
1.9155182,0.303940427,0.009419762,2.43268e-05
2.054414646,7.43456e-09,0.013904715,0.003384105
1.014038004,0.122524735,5.10164e-05,1.77017e-09
1.112450647,4.38522e-08,0.031532415,0.014172465
0.594221716,0.009460316,0.039932611,0.012764341
0.81848259,0.005625484,0.017829744,0.004253494
0.944380753,6.91919e-06,0.036753803,0.01945145
0.964347302,5.76168e-09,0.052806907,0.027379604
0.95045704,4.43581e-07,0.009642507,0.005072072
1.452190119,0.08709332,0.001536755,2.25964e-06
2.835731136,0.104592177,0.020447694,0.000331432
1.887337887,1.88473e-07,0.053153548,0.014081567
1.642268975,1.81512e-07,0.05460187,0.016623845
3.261234878,6.39746e-07,0.001816181,0.00027839
1.35800324,1.80392e-10,0.015524008,0.005715748
3.952497227,0.000443822,0.01963773,0.002455808
1.373238826,8.49586e-10,0.001027131,0.000373981
2.560741745,1.55712e-07,0.007655692,0.001494795
1.764884676,0.00060352,0.001052355,0.000133182
0.605764744,7.94418e-06,0.064389005,0.053125225
0.061491038,0.000137901,0.080533744,0.618370616
0.389811243,1.18061e-07,0.001611991,0.002066879
4.183465308,2.94747e-08,0.002291037,0.000273819
2.554572304,0.000474662,0.060623179,0.011792886
1.440297471,0.000103515,0.006165412,0.002090426
2.458818476,0.013340771,0.039742702,0.005885702
1.082507998,0.233062982,0.028902745,0.000298602
3.463346463,0.259379684,0.003047754,2.98422e-06
2.192386218,2.98974e-10,0.064740308,0.014764804
1.679719289,0.00115277,0.012735073,0.003382261
1.304583219,2.27652e-08,0.026772565,0.010260951
0.092974642,2.36471e-05,0.001273231,0.004203953
0.212592649,0.000333066,0.018081646,0.035157896
3.121844449,0.011460232,0.003133513,7.05461e-05
0.567303203,0.000959965,0.002058106,0.000358947
2.971916341,9.07999e-11,0.008208829,0.001381067
3.079004731,1.18047e-10,0.00165782,0.000269214
1.528049456,3.92101e-11,0.004789934,0.001567336
0.403244289,0.025409614,0.000236647,1.83663e-07
0.033450201,1.17095e-06,0.008199653,0.12151857
1.932263058,0.003128993,0.000477919,6.07425e-06
0.96290655,0.448573919,0.000743145,1.02596e-07
0.164102182,2.01392e-08,0.06104097,0.185983891
0.971536937,0.000159216,6.89531e-05,2.4812e-06
0.835490596,1.26497e-05,0.078129075,0.046738284
2.833819738,1.81666e-07,0.000947455,0.000167147
2.522203042,1.56283e-07,4.62757e-05,9.14909e-06
0.894446721,6.26692e-09,0.001449024,0.000810004
1.62357326,0.162892713,0.000145129,1.07753e-08
1.329029975,2.15785e-09,0.000583476,0.000219511
2.238208108,0.000424345,0.002092194,0.00038269
1.256897966,4.59493e-06,0.014075031,0.005596206
1.419028831,0.000232911,0.088244705,0.030977678
0.813712142,6.36815e-05,0.054890672,0.033632379
0.752616791,5.91766e-06,0.022568544,0.014982936
1.744379999,0.009840859,0.007965752,0.00052028
4.719103224,0.041641378,0.000465946,4.34455e-07
0.214405654,0.144195052,0.000694159,2.78475e-07
1.524222233,0.000253696,0.008343165,0.002627661
3.077255936,0.176010877,0.010126445,4.85251e-05
0.345008048,1.18527e-08,0.042537379,0.061646838
4.144807582,0.000879748,0.009957111,0.001149945
0.020484685,2.56835e-09,0.007072542,0.172623867
0.590509825,8.18628e-09,0.001289413,0.001091756
3.232927436,1.20177e-08,0.005216907,0.000806838
0.887160166,7.34885e-09,0.000108428,6.11005e-05
0.768152745,4.09929e-10,0.010028113,0.006527421
1.923437255,2.1712e-07,0.064101513,0.016663212
3.29698456,4.54716e-08,0.010597873,0.001607203
3.505286096,7.89188e-11,0.023202746,0.003309679
0.935374863,0.000138119,0.000431373,9.89778e-05
0.047940229,3.09731e-06,0.002960256,0.029526775
2.911239921,0.000284586,0.000701683,8.71186e-05
0.358565828,1.02459e-08,0.000786321,0.001096401
1.409608249,0.000131613,0.000768853,0.000206626
1.64935389,2.21682e-09,0.008865816,0.002687662
1.041860689,7.53282e-10,0.007467228,0.003583601
0.202201455,2.2149e-08,0.027060255,0.066913554
1.952165819,0.000485729,0.000833458,0.000101542
0.338323033,0.001361698,1.75657e-05,1.88829e-08
2.00167431,2.27969e-05,0.00010666,2.09576e-05
2.793056921,4.48495e-07,0.002384632,0.000426828
0.929557895,0.446238241,0.057528494,0.000617894
0.570615347,2.15453e-10,0.000595126,0.000521476
0.980885733,2.35647e-08,0.00566277,0.002886535
0.120248583,3.63028e-05,0.017861838,0.071759856
0.048331504,3.72474e-06,0.015283643,0.156518097
0.520861506,0.019370864,0.007547577,0.000244899
4.568360031,3.86558e-05,0.012071917,0.001319401
0.114387141,1.58541e-06,0.029697445,0.129689949
0.553518517,4.88142e-05,0.001145509,0.000875432
1.430652167,1.11251e-08,0.014504873,0.005069316
0.552503168,4.26441e-06,0.034068705,0.030817261
0.332298641,0.000152359,0.00124033,0.000753937
0.326084008,0.003053585,0.068202648,0.076004343
0.618168489,0.093423651,0.002019224,3.63689e-06
1.386255556,0.02818553,0.063667171,0.010393438
2.08974036,0.057893971,0.02983343,0.001257029
0.074657744,7.08901e-08,0.001714916,0.011472468
1.298563006,0.000918257,0.000874983,6.77683e-05
3.199341155,2.33776e-05,0.02146825,0.003352821
1.089440323,0.176575027,0.068327298,0.002196823
1.124661754,9.1037e-07,0.052654779,0.023408443
2.121326359,1.38163e-05,0.000667811,0.000154334
0.145421663,0.008645016,0.030359173,0.008846117
1.535917274,4.15599e-10,0.000348122,0.000113327
0.261452494,9.46313e-06,0.004609067,0.008675913
0.157028978,0.000682567,0.03665222,0.089074856
0.642449062,3.11064e-05,0.000565536,0.000364783
0.602892561,0.007068314,0.026796583,0.007809695
0.297322443,0.000555497,0.024670451,0.035204002
0.763327466,1.95354e-10,0.069210957,0.045335036
0.572272905,1.67789e-09,0.008429043,0.007364526
0.986678781,0.005880008,0.000829856,9.75676e-06
0.266002349,3.5175e-10,0.000336191,0.000631927
1.164056447,0.008121686,0.000318536,1.04105e-06
0.384650513,0.020603383,0.022980431,0.002129453
0.104280662,6.98258e-11,0.018828274,0.090276914
2.719719094,0.000936826,0.008876303,0.00150519
3.433798705,1.34014e-08,0.036611191,0.005331003
0.880444297,0.000171527,0.011146808,0.006108945
1.801137872,1.03317e-05,0.072044612,0.019996565
1.661668354,0.14544183,0.053814953,0.001648979
0.329338887,2.63011e-11,0.001130981,0.001717047
0.875180178,2.59046e-07,0.00152626,0.000871631
0.44414111,0.01166048,0.008810163,0.000553677
3.508278329,0.000401376,0.048556164,0.006887616
1.85922703,1.24469e-05,0.079399991,0.021349357
0.605922202,2.33343e-09,0.014202065,0.011719374
0.368147539,1.10764e-09,0.001435737,0.001949939
0.567268315,1.05737e-05,0.000680355,0.000566818
1.925540916,9.89863e-06,0.00889265,0.002306461
0.614687922,2.05868e-07,0.002753115,0.002238896
1.874827134,0.000106757,0.005538892,0.001446802
1.960163657,0.128080606,0.013908323,0.000125764
0.002905858,0.004240173,0.011573,0.002632247
2.353930309,0.007975508,0.000125875,1.65549e-07
0.099904087,6.51878e-06,0.082458294,0.412034162
0.507756957,1.29005e-09,0.009992599,0.009839938
1.608521853,0.000130347,0.080657027,0.025021406
0.673027848,3.45864e-06,0.067099764,0.049841538
2.487565493,0.0012892,0.005767739,0.000951009
0.361038656,1.59e-08,0.07074448,0.097973432
2.120249143,1.59374e-08,0.000289256,6.82092e-05
0.787984933,1.21102e-06,0.001426009,0.000902895
2.955838492,8.50583e-10,0.001688691,0.000285653
0.760388661,4.84215e-07,0.002839237,0.001866127
0.000426724,0.043149447,0.003965987,3.03771e-05
1.360469906,0.006883893,0.051226772,0.01510912
0.237867852,2.44245e-09,0.00098438,0.002069132
0.892018929,0.004662625,0.015001976,0.003560014
1.372046436,1.14373e-05,0.005978559,0.002172626
4.712995014,8.20765e-07,0.00206211,0.000218732
0.230344832,0.000680766,0.01789628,0.026198933
0.713055532,0.083238196,0.000982581,9.66567e-07
1.332666421,0.01444499,0.03903128,0.007332551
0.763017971,1.93168e-08,0.003164063,0.002073354
3.078759505,9.03727e-05,0.053323612,0.008650384
1.22390576,0.024747296,0.003306092,3.67898e-05
0.908345778,0.000413248,0.018642918,0.009761165
1.628838393,0.004856657,0.023778169,0.005473593
0.308291366,2.17974e-09,0.001083042,0.001756501
3.206972894,7.05883e-08,0.044962992,0.007010185
0.962982433,0.000569097,0.07262129,0.037092755
1.132236317,2.49058e-08,0.000801898,0.000354102
0.516915055,1.633e-10,0.07266603,0.070288173
2.351186042,5.22818e-10,0.0062456,0.001328181
0.465789506,4.1455e-05,0.084414145,0.090422975
0.463366249,0.062276323,0.003669809,1.80209e-05
1.809238939,1.0722e-10,0.081472543,0.022515695
0.037498135,4.50581e-08,0.031886279,0.42513948
0.647811654,1.54514e-08,0.06059006,0.046765146
1.902686266,2.58319e-05,0.000709268,0.000179251
3.949322319,3.47896e-08,0.015006937,0.001899936
3.487816014,9.00837e-05,0.001517128,0.000210084
0.219314422,9.18691e-11,0.014017074,0.031956569
0.395578955,0.038032101,0.007655566,0.000128404
0.364388393,5.62358e-07,0.002494713,0.003418916
0.810836419,3.28317e-06,0.071082126,0.0438276
0.312007819,1.28917e-10,0.042657337,0.068359403
1.971227495,5.41638e-09,0.005250107,0.001331683
0.799273346,0.145029359,0.032601163,0.000610373
0.56384781,1.31283e-09,0.000208157,0.000184582
0.966488485,0.009045372,0.000658307,3.99221e-06
0.242195424,5.06216e-11,0.000434447,0.000896892
1.3241272,2.35629e-08,0.000411825,0.000155494
2.897218839,4.29126e-06,0.000922343,0.000158666
4.311838681,0.004271982,0.046533213,0.005166207
4.84561556,0.042672754,0.039440975,0.002345784
0.654580696,1.78898e-07,0.069982005,0.05345518
0.91775929,3.75339e-08,0.004715916,0.002569211
0.418692732,7.34201e-05,0.000254259,7.09279e-05
2.762957834,4.96496e-06,0.0311288,0.005632588
1.662422912,2.00428e-07,0.00015393,4.62245e-05
0.869982658,1.20164e-08,0.050216603,0.028860676
3.6538385,2.50592e-08,0.000499136,6.83011e-05
2.585496077,1.09543e-07,0.003025494,0.000585073
1.403653465,0.057657568,0.099632746,0.013112222
0.259072374,1.22239e-09,0.083609479,0.161363153
2.92703367,4.77401e-06,0.007498316,0.001280316
4.523481313,0.000173895,0.000137999,7.62123e-06
2.050043205,4.33952e-11,0.004254695,0.001037709
1.567007453,1.13119e-05,0.071883751,0.022932027
1.168375608,6.61026e-10,0.005014975,0.002146131
1.679254268,0.005340884,0.087078701,0.024033788
1.799872273,0.031897038,0.000531103,7.36919e-07
1.199623183,5.4638e-10,0.010956644,0.004566702
0.61501824,8.86578e-10,0.07698419,0.062586914
1.684268699,1.40706e-06,0.010841452,0.003217949
1.96788566,9.79601e-07,0.072763404,0.018487458
1.976334671,1.09038e-09,0.026482945,0.006700015
2.892469311,2.10857e-07,0.097663288,0.016882313
4.260657731,2.23919e-05,0.000488957,5.61469e-05
0.417191303,3.86e-05,0.002056439,0.002242847
3.714281044,0.001565327,0.000735661,2.74471e-05
2.33049221,0.062917113,0.086903192,0.008614027
3.301705668,2.52636e-07,0.034243933,0.005185771
2.002801462,9.76675e-05,0.004910303,0.00120151
4.431741278,2.35757e-11,0.032592504,0.003677167
1.417374078,9.32572e-11,0.000730629,0.00025774
1.741910582,2.39551e-08,0.091116501,0.026154177
1.362463069,0.15734257,0.068303507,0.002456632
3.234910153,0.00026452,0.037376256,0.005751739
2.607589684,6.75495e-11,0.003414293,0.000654684
0.776513108,0.000205257,0.001343598,0.000535537
1.361228764,0.001038499,0.098257084,0.03553086
1.529704374,8.52543e-06,0.026782624,0.00875054
3.219987017,2.15771e-05,0.043276459,0.006717893
0.804359122,0.003390446,0.062679788,0.033722283
0.62050661,1.1775e-07,0.001250958,0.001007708
3.44453781,2.92389e-08,0.049312869,0.007158123
3.871620207,7.13637e-06,0.005438763,0.000701912
0.402439085,2.7264e-10,4.61194e-05,5.72982e-05
0.549756322,2.59332e-08,0.077460488,0.070449753
0.383094101,4.10987e-10,0.030134905,0.039330941
0.222371786,0.003027971,0.004015304,0.000443073
0.365152618,7.92578e-11,5.55473e-05,7.60598e-05
0.713379986,6.06075e-06,0.079452564,0.055675498
3.389993227,4.33704e-06,0.075061012,0.01107059
1.28594268,1.14997e-05,0.001425045,0.000547132
0.645102976,1.46884e-09,0.088586599,0.068660817
0.797303259,3.65829e-11,0.001137267,0.000713196
2.934991837,0.069232616,0.000491106,2.90306e-07
1.418142554,0.117600083,0.000276208,5.40609e-08
0.620441747,0.000179371,0.000873646,0.000310186
0.13661968,9.37266e-07,0.000478242,0.001700051
2.067957024,8.4679e-10,0.000992252,0.000239911
0.133570774,4.93846e-11,0.000713927,0.002672464
0.525156382,5.86084e-11,0.01282335,0.012209078
0.844349881,0.011988493,0.009192129,0.000583273
1.656095738,7.0851e-10,0.07117312,0.021488226
3.486464738,7.97052e-05,0.000802402,0.000108517
0.630751644,4.1868e-11,0.006458477,0.005119667
1.701535718,2.60947e-07,0.049266277,0.014476913
2.872780496,2.51251e-06,0.008829319,0.001536416
1.44255805,9.77296e-05,0.06872371,0.023773121
1.81106353,9.13209e-11,0.004035314,0.001114073
1.195631446,0.02214445,0.019794932,0.001447228
0.896158615,0.023163993,0.010447166,0.000391582
1.389537902,6.75468e-07,0.001899805,0.00068326
0.245564508,1.18288e-09,0.001107791,0.002255582
3.938867261,8.80071e-08,0.000152613,1.9367e-05
0.208082858,0.000927531,0.000552354,2.7404e-05
2.202347746,0.088959693,0.016030119,0.000240083
2.563348606,6.29461e-05,0.02824317,0.005499458
3.429023568,3.62942e-07,0.078802662,0.011490509
1.269800985,7.23062e-10,0.000843561,0.000332162
1.686247882,6.15176e-11,0.003212011,0.000952414
2.160584058,2.48836e-10,0.009701773,0.002245174
0.227506868,0.098481145,0.011854855,0.000118919
0.829127435,2.56845e-08,0.004535633,0.002735147
0.829347488,0.090004778,0.057617456,0.003059356
0.386009959,5.34274e-08,0.007422199,0.009613641
0.704010725,1.14837e-08,0.001250023,0.000887764
2.693541838,3.00301e-08,0.067227957,0.012479467
1.716835899,0.001442363,0.001443399,0.000114836
0.078022457,6.12921e-10,0.000145877,0.000934742
0.084459405,6.85112e-05,0.001449753,0.002429981
0.82604231,3.00231e-08,0.007774092,0.004705582
0.659016014,0.002741353,0.000701116,1.49358e-05
2.568464759,7.95027e-10,0.083725391,0.016298723
0.675276658,0.03317189,0.048052366,0.005710219
0.239047166,9.20786e-05,0.011103859,0.021613892
0.080256571,0.000103063,0.001359512,0.001467256
0.541319356,4.52017e-06,0.013523936,0.012476217
0.851602257,5.7568e-07,0.015767742,0.009256898
0.562716955,0.001103696,0.018682216,0.013116901
2.138593121,3.73796e-09,0.013668035,0.003195566
0.366067285,0.01223206,0.001030525,7.23484e-06
0.252519511,2.57364e-06,0.008318322,0.016430292
2.806532864,1.00802e-09,0.008494452,0.001513335
0.115424793,1.19725e-06,0.058985048,0.255423039
3.40423494,0.006366485,0.050765168,0.006906814
0.742703961,8.38795e-10,0.000362668,0.000244153
0.895899584,0.001334902,0.007470244,0.002561781
0.128123254,1.13503e-10,0.017232452,0.067249502
0.451240179,1.14476e-07,0.00609946,0.006757989
0.909317934,1.63951e-10,0.017816568,0.009796666
2.625221657,8.91689e-09,0.067259218,0.012810197
0.869816754,0.000675678,0.026360345,0.014259748
1.358562282,1.17349e-09,0.073902655,0.027198846
3.329616544,1.99571e-10,0.075977666,0.011409372
